Format Version,1.23,Take Name,Sujith_cart_002_linear_movement,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-06-13 04.30.34.576 PM,Total Frames in Take,5507,Total Exported Frames,5507,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,wheeled_cart:center,wheeled_cart:center,wheeled_cart:center,wheeled_cart:org,wheeled_cart:org,wheeled_cart:org,wheeled_cart:x_vec,wheeled_cart:x_vec,wheeled_cart:x_vec,wheeled_cart:z_vec,wheeled_cart:z_vec,wheeled_cart:z_vec
,ID,"5EFBC8A2EB0811ECBCE17DD2D9C84CB3","5EFBC8A2EB0811ECBCE17DD2D9C84CB3","5EFBC8A2EB0811ECBCE17DD2D9C84CB3","65615183EB0811ECBCE17DD2D9C84CB3","65615183EB0811ECBCE17DD2D9C84CB3","65615183EB0811ECBCE17DD2D9C84CB3","5EFBC8A6EB0811ECBCE17DD2D9C84CB3","5EFBC8A6EB0811ECBCE17DD2D9C84CB3","5EFBC8A6EB0811ECBCE17DD2D9C84CB3","5EFBC8A4EB0811ECBCE17DD2D9C84CB3","5EFBC8A4EB0811ECBCE17DD2D9C84CB3","5EFBC8A4EB0811ECBCE17DD2D9C84CB3"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
105,1.050000,0.307992,0.068934,-0.126843,0.268385,0.067626,-0.193073,0.347872,0.067160,-0.190513,0.263232,0.069560,-0.065457
106,1.060000,0.308001,0.068928,-0.126833,0.268384,0.067640,-0.193071,0.347879,0.067178,-0.190501,0.263237,0.069534,-0.065447
107,1.070000,0.308063,0.069189,-0.126887,0.268389,0.067647,-0.193079,0.347872,0.067163,-0.190516,0.263242,0.069570,-0.065427
108,1.080000,0.307997,0.068929,-0.126841,0.268409,0.067642,-0.193096,0.347869,0.067162,-0.190506,0.263232,0.069562,-0.065439
109,1.090000,0.307985,0.068942,-0.126845,0.268393,0.067660,-0.193072,0.347869,0.067149,-0.190512,0.263234,0.069545,-0.065460
110,1.100000,0.307995,0.068943,-0.126840,0.268380,0.067637,-0.193077,0.347874,0.067159,-0.190508,0.263239,0.069527,-0.065462
111,1.110000,0.308061,0.069203,-0.126884,0.268382,0.067663,-0.193073,0.347872,0.067164,-0.190512,0.263229,0.069541,-0.065453
112,1.120000,0.307992,0.068925,-0.126832,0.268387,0.067645,-0.193076,0.347876,0.067174,-0.190512,0.263249,0.069577,-0.065445
113,1.130000,0.308065,0.069190,-0.126873,0.268386,0.067633,-0.193081,0.347880,0.067172,-0.190503,0.263229,0.069538,-0.065454
114,1.140000,0.307992,0.068932,-0.126834,0.268378,0.067646,-0.193074,0.347877,0.067170,-0.190512,0.263237,0.069571,-0.065429
115,1.150000,0.307988,0.068930,-0.126833,0.268385,0.067638,-0.193080,0.347873,0.067150,-0.190507,0.263240,0.069536,-0.065447
116,1.160000,0.307990,0.068929,-0.126847,0.268383,0.067635,-0.193072,0.347876,0.067156,-0.190516,0.263230,0.069550,-0.065449
117,1.170000,0.307988,0.068933,-0.126831,0.268381,0.067652,-0.193077,0.347871,0.067165,-0.190508,0.263229,0.069534,-0.065450
118,1.180000,0.307991,0.068934,-0.126835,0.268391,0.067638,-0.193076,0.347878,0.067160,-0.190510,0.263239,0.069539,-0.065444
119,1.190000,0.307986,0.068920,-0.126846,0.268384,0.067650,-0.193080,0.347875,0.067159,-0.190513,0.263233,0.069537,-0.065461
120,1.200000,0.307991,0.068939,-0.126838,0.268384,0.067644,-0.193077,0.347877,0.067167,-0.190509,0.263241,0.069576,-0.065438
121,1.210000,0.307991,0.068936,-0.126840,0.268385,0.067637,-0.193083,0.347875,0.067161,-0.190520,0.263235,0.069564,-0.065421
122,1.220000,0.307998,0.068930,-0.126846,0.268385,0.067645,-0.193074,0.347878,0.067171,-0.190515,0.263242,0.069540,-0.065448
123,1.230000,0.307992,0.068931,-0.126839,0.268384,0.067648,-0.193067,0.347875,0.067170,-0.190512,0.263231,0.069543,-0.065455
124,1.240000,0.307993,0.068935,-0.126840,0.268417,0.067666,-0.193088,0.347875,0.067166,-0.190509,0.263235,0.069538,-0.065455
125,1.250000,0.307990,0.068942,-0.126837,0.268418,0.067649,-0.193084,0.347873,0.067170,-0.190502,0.263244,0.069546,-0.065450
126,1.260000,0.307985,0.068934,-0.126837,0.268393,0.067660,-0.193072,0.347879,0.067170,-0.190502,0.263227,0.069544,-0.065451
