sys_time,e_fr,e_fl,e_rr,e_rl
2022-06-15 12:14:00.643904,-7439,8332,8437,-8135
2022-06-15 12:14:00.643904,-7439,8332,8437,-8135
2022-06-15 12:14:00.643904,-7439,8332,8437,-8135
2022-06-15 12:14:00.644405,-7439,8332,8437,-8135
2022-06-15 12:14:00.644405,-7439,8332,8437,-8135
2022-06-15 12:14:00.644405,-7439,8332,8437,-8135
2022-06-15 12:14:00.644405,-7439,8332,8437,-8135
2022-06-15 12:14:00.644903,-7439,8332,8437,-8135
2022-06-15 12:14:00.734685,-7439,8332,8437,-8135
2022-06-15 12:14:00.734685,-7439,8332,8437,-8135
2022-06-15 12:14:00.735185,-7439,8332,8437,-8135
2022-06-15 12:14:00.735185,-7439,8332,8437,-8135
2022-06-15 12:14:00.735185,-7439,8332,8437,-8135
2022-06-15 12:14:00.735684,-7439,8332,8437,-8135
2022-06-15 12:14:00.735684,-7439,8332,8437,-8135
2022-06-15 12:14:00.735684,-7439,8332,8437,-8135
2022-06-15 12:14:00.735684,-7439,8332,8437,-8135
2022-06-15 12:14:00.736186,-7439,8332,8437,-8135
2022-06-15 12:14:00.736186,-7439,8332,8437,-8135
2022-06-15 12:14:00.736186,-7439,8332,8437,-8135
2022-06-15 12:14:00.849404,-7439,8332,8437,-8135
2022-06-15 12:14:00.849870,-7439,8332,8437,-8135
2022-06-15 12:14:00.849870,-7439,8332,8437,-8135
2022-06-15 12:14:00.850372,-7439,8332,8437,-8135
2022-06-15 12:14:00.850372,-7439,8332,8437,-8135
2022-06-15 12:14:00.850372,-7439,8332,8437,-8135
2022-06-15 12:14:00.850870,-7439,8332,8437,-8135
2022-06-15 12:14:00.850870,-7439,8332,8437,-8135
2022-06-15 12:14:00.850870,-7439,8332,8437,-8135
2022-06-15 12:14:00.851372,-7439,8332,8437,-8135
2022-06-15 12:14:00.851372,-7439,8332,8437,-8135
2022-06-15 12:14:00.963456,-7439,8332,8437,-8135
2022-06-15 12:14:00.963456,-7439,8332,8437,-8135
2022-06-15 12:14:00.963456,-7439,8332,8437,-8135
2022-06-15 12:14:00.963979,-7439,8332,8437,-8135
2022-06-15 12:14:00.963979,-7439,8332,8437,-8135
2022-06-15 12:14:00.963979,-7439,8332,8437,-8135
2022-06-15 12:14:00.964481,-7439,8332,8437,-8135
2022-06-15 12:14:00.964481,-7439,8332,8437,-8135
2022-06-15 12:14:00.964481,-7439,8332,8437,-8135
2022-06-15 12:14:00.964954,-7439,8332,8437,-8135
2022-06-15 12:14:00.964954,-7439,8332,8437,-8135
2022-06-15 12:14:00.964954,-7439,8332,8437,-8135
2022-06-15 12:14:01.054464,-7439,8332,8437,-8135
2022-06-15 12:14:01.054957,-7439,8332,8437,-8135
2022-06-15 12:14:01.054957,-7439,8332,8437,-8135
2022-06-15 12:14:01.054957,-7439,8332,8437,-8135
2022-06-15 12:14:01.055456,-7439,8332,8437,-8135
2022-06-15 12:14:01.055456,-7439,8332,8437,-8135
2022-06-15 12:14:01.055456,-7439,8332,8437,-8135
2022-06-15 12:14:01.055456,-7439,8332,8437,-8135
2022-06-15 12:14:01.055956,-7439,8332,8437,-8135
2022-06-15 12:14:01.055956,-7439,8332,8437,-8135
2022-06-15 12:14:01.055956,-7439,8332,8437,-8135
2022-06-15 12:14:01.168120,-7439,8332,8437,-8135
2022-06-15 12:14:01.168621,-7439,8332,8437,-8135
2022-06-15 12:14:01.168621,-7439,8332,8437,-8135
2022-06-15 12:14:01.168621,-7439,8332,8437,-8135
2022-06-15 12:14:01.169164,-7439,8332,8437,-8135
2022-06-15 12:14:01.169164,-7439,8332,8437,-8135
2022-06-15 12:14:01.169620,-7439,8332,8437,-8135
2022-06-15 12:14:01.169620,-7439,8332,8437,-8135
2022-06-15 12:14:01.169620,-7439,8332,8437,-8135
2022-06-15 12:14:01.170117,-7439,8332,8437,-8135
2022-06-15 12:14:01.170117,-7439,8332,8437,-8135
2022-06-15 12:14:01.170117,-7439,8332,8437,-8135
2022-06-15 12:14:01.262072,-7439,8332,8437,-8135
2022-06-15 12:14:01.262554,-7439,8332,8437,-8135
2022-06-15 12:14:01.262554,-7439,8332,8437,-8135
2022-06-15 12:14:01.263054,-7439,8332,8437,-8135
2022-06-15 12:14:01.263054,-7439,8332,8437,-8135
2022-06-15 12:14:01.263054,-7439,8332,8437,-8135
2022-06-15 12:14:01.263554,-7439,8332,8437,-8135
2022-06-15 12:14:01.263554,-7439,8332,8437,-8135
2022-06-15 12:14:01.263554,-7439,8332,8437,-8135
2022-06-15 12:14:01.263554,-7439,8332,8437,-8135
2022-06-15 12:14:01.264054,-7439,8332,8437,-8135
2022-06-15 12:14:01.373156,-7439,8332,8437,-8135
